report_date	country	latitude	longitude	cases	deaths	uri
2011-03-08	Vietnam	9,1353	105,1108	225	225	http://web.oie.int/wahis/reports/en_fup_0000010332_20110308_152123.pdf	
2011-03-08	Vietnam	9,2027	105,3237	3550	3550	http://web.oie.int/wahis/reports/en_fup_0000010332_20110308_152123.pdf	
2011-03-08	Vietnam	9,11198	104,890706	2523	2523	http://web.oie.int/wahis/reports/en_fup_0000010332_20110308_152123.pdf	
2011-03-08	Vietnam	9,0843	105,0743	40	40	http://web.oie.int/wahis/reports/en_fup_0000010332_20110308_152123.pdf	
2011-03-08	Vietnam	9,332238	104,895181	10	10	http://web.oie.int/wahis/reports/en_fup_0000010332_20110308_152123.pdf	
2011-03-11	Japan	35,432211	133,251157	57	57	http://web.oie.int/wahis/reports/en_fup_0000010333_20110311_135707.pdf	
2011-03-11	Japan	35,443384	133,30569	NaN	1	http://web.oie.int/wahis/reports/en_fup_0000010333_20110311_135707.pdf	
2011-03-11	Japan	32,050989	131,431375	36	36	http://web.oie.int/wahis/reports/en_fup_0000010333_20110311_135707.pdf	
2011-03-11	Japan	32,0937	131,48	20	20	http://web.oie.int/wahis/reports/en_fup_0000010333_20110311_135707.pdf	
2011-03-11	Japan	32,088452	130,297907	84	84	http://web.oie.int/wahis/reports/en_fup_0000010333_20110311_135707.pdf	
2011-03-11	Japan	34,711628	137,448033	120	120	http://web.oie.int/wahis/reports/en_fup_0000010333_20110311_135707.pdf	
2011-03-11	Japan	32,271552	131,539641	300	300	http://web.oie.int/wahis/reports/en_fup_0000010333_20110311_135707.pdf	
2011-03-10	Cambodia	11,44	105,12	48	48	http://web.oie.int/wahis/reports/en_fup_0000010344_20110310_140102.pdf	
2011-03-16	Japan	32,102814	130,274954	NaN	5	http://web.oie.int/wahis/reports/en_fup_0000010351_20110316_140122.pdf	
2011-03-16	Japan	36,747838	137,022638	14	4	http://web.oie.int/wahis/reports/en_fup_0000010351_20110316_140122.pdf	
2011-03-16	Japan	32,102814	130,274954	NaN	1	http://web.oie.int/wahis/reports/en_fup_0000010351_20110316_140122.pdf	
2011-03-16	Japan	37,396142	140,368409	NaN	2	http://web.oie.int/wahis/reports/en_fup_0000010351_20110316_140122.pdf	
2011-03-16	Japan	37,398532	140,364192	NaN	3	http://web.oie.int/wahis/reports/en_fup_0000010351_20110316_140122.pdf	
2011-03-16	Japan	43,047314	145,016441	NaN	5	http://web.oie.int/wahis/reports/en_fup_0000010351_20110316_140122.pdf	
2011-03-16	Japan	34,79506	135,398083	NaN	2	http://web.oie.int/wahis/reports/en_fup_0000010351_20110316_140122.pdf	
2011-03-15	Palestinian Auton. Territories	32,3359	35,3264	2000	2000	http://web.oie.int/wahis/reports/en_fup_0000010366_20110315_171754.pdf	
2011-03-15	Israel	31,667569086	35,1251237294	1000	200	http://web.oie.int/wahis/reports/en_fup_0000010368_20110315_135254.pdf	
2011-03-16	Palestinian Auton. Territories	32,3359	35,3264	2000	2000	http://web.oie.int/wahis/reports/en_fup_0000010371_20110316_140449.pdf	
2011-03-17	Korea (Rep. of)	36,380855	126,221268	NaN	2	http://web.oie.int/wahis/reports/en_fup_0000010374_20110317_135110.pdf	
2011-03-17	Korea (Rep. of)	35,53469	126,569188	39	1	http://web.oie.int/wahis/reports/en_fup_0000010374_20110317_135110.pdf	
2011-03-17	Korea (Rep. of)	34,6306	126,4644	74	20	http://web.oie.int/wahis/reports/en_fup_0000010374_20110317_135110.pdf	
2011-03-17	Korea (Rep. of)	36,430021	127,072233	1	1	http://web.oie.int/wahis/reports/en_fup_0000010374_20110317_135110.pdf	
2011-03-17	Korea (Rep. of)	36,064585	127,023646	5	5	http://web.oie.int/wahis/reports/en_fup_0000010374_20110317_135110.pdf	
2011-03-17	Korea (Rep. of)	34,590794	128,034907	NaN	1	http://web.oie.int/wahis/reports/en_fup_0000010374_20110317_135110.pdf	
2011-03-17	Korea (Rep. of)	34,503699	126,354525	4500	4500	http://web.oie.int/wahis/reports/en_fup_0000010374_20110317_135110.pdf	
2011-01-18	Myanmar	20,1448	92,8784	500	500	http://web.oie.int/wahis/reports/en_imm_0000010166_20110118_135320.pdf	
2011-01-21	Hong Kong (SAR - PRC)	22,478058	114,046247	NaN	1	http://web.oie.int/wahis/reports/en_imm_0000010174_20110121_141952.pdf	
2011-01-21	Hong Kong (SAR - PRC)	22,258305	113,863918	NaN	1	http://web.oie.int/wahis/reports/en_imm_0000010174_20110121_141952.pdf	
2011-02-07	Cambodia	11,44	105,12	48	48	http://web.oie.int/wahis/reports/en_imm_0000010206_20110207_160420.pdf	
2011-02-17	India	,	23,49	2198	2198	http://web.oie.int/wahis/reports/en_imm_0000010264_20110217_152510.pdf	
2011-03-03	Palestinian Auton. Territories	32,3359	35,3264	2000	2000	http://web.oie.int/wahis/reports/en_imm_0000010302_20110303_141623.pdf	
2011-03-07	Israel	31,667569086	35,1251237294	1000	200	http://web.oie.int/wahis/reports/en_imm_0000010330_20110307_124354.pdf	
