report_date	country	latitude	longitude	cases	deaths	uri
2008-02-27	Benin	6,5075	2,5923	55	55	http://web.oie.int/wahis/reports/en_fup_0000006848_20080227_140533.pdf	
2008-02-27	Benin	6,3648	2,4014	238	67	http://web.oie.int/wahis/reports/en_fup_0000006848_20080227_140533.pdf	
2008-02-27	Benin	6,4952	2,6182	16	16	http://web.oie.int/wahis/reports/en_fup_0000006848_20080227_140533.pdf	
2008-02-27	Benin	6,5415	2,5398	9	9	http://web.oie.int/wahis/reports/en_fup_0000006848_20080227_140533.pdf	
2008-03-01	Myanmar	17,9069	96,5233	400	400	http://web.oie.int/wahis/reports/en_fup_0000006864_20080301_134551.pdf	
2008-03-01	Myanmar	21,1339	99,797	2058	2058	http://web.oie.int/wahis/reports/en_fup_0000006864_20080301_134551.pdf	
2008-03-05	Turkey	41,7193	32,3923	13	13	http://web.oie.int/wahis/reports/en_fup_0000006873_20080305_162231.pdf	
2008-03-05	Turkey	41,524963	36,076722	25	20	http://web.oie.int/wahis/reports/en_fup_0000006873_20080305_162231.pdf	
2008-03-05	Turkey	41,058886	30,594703	20	19	http://web.oie.int/wahis/reports/en_fup_0000006873_20080305_162231.pdf	
2008-03-05	Turkey	41,299563	36,902944	4	4	http://web.oie.int/wahis/reports/en_fup_0000006873_20080305_162231.pdf	
2008-03-05	Turkey	41,898423	35,054491	13	13	http://web.oie.int/wahis/reports/en_fup_0000006873_20080305_162231.pdf	
2008-03-05	United Kingdom	50,6532	2,6025	10	10	http://web.oie.int/wahis/reports/en_fup_0000006874_20080305_153507.pdf	
2008-03-05	United Kingdom	50,6185	2,4582	1	1	http://web.oie.int/wahis/reports/en_fup_0000006874_20080305_153507.pdf	
2008-03-10	Pakistan	34,404	73,121	100	100	http://web.oie.int/wahis/reports/en_fup_0000006884_20080310_175524.pdf	
2008-03-10	Pakistan	33,651	72,968	20	18	http://web.oie.int/wahis/reports/en_fup_0000006884_20080310_175524.pdf	
2008-03-10	Pakistan	33,72	73,06	5	1	http://web.oie.int/wahis/reports/en_fup_0000006884_20080310_175524.pdf	
2008-03-10	Pakistan	33,72	73,06	4	3	http://web.oie.int/wahis/reports/en_fup_0000006884_20080310_175524.pdf	
2008-03-10	Pakistan	34,03	71,49	91	64	http://web.oie.int/wahis/reports/en_fup_0000006884_20080310_175524.pdf	
2008-03-10	Pakistan	34,03	71,49	90	60	http://web.oie.int/wahis/reports/en_fup_0000006884_20080310_175524.pdf	
2008-03-10	Pakistan	34,03	71,49	10	6	http://web.oie.int/wahis/reports/en_fup_0000006884_20080310_175524.pdf	
2008-03-10	Pakistan	34,03	71,49	2	2	http://web.oie.int/wahis/reports/en_fup_0000006884_20080310_175524.pdf	
2008-03-26	Germany	53,130235	13,112546	10	10	http://web.oie.int/wahis/reports/en_fup_0000006886_20080326_154503.pdf	
2008-03-26	Germany	52,416584	12,347089	5	2	http://web.oie.int/wahis/reports/en_fup_0000006886_20080326_154503.pdf	
2008-03-26	Germany	53,059951	12,348993	5	4	http://web.oie.int/wahis/reports/en_fup_0000006886_20080326_154503.pdf	
2008-03-11	Benin	6,4612	2,6417	33	33	http://web.oie.int/wahis/reports/en_fup_0000006888_20080311_181005.pdf	
2008-03-11	Benin	6,5075	2,5923	55	55	http://web.oie.int/wahis/reports/en_fup_0000006888_20080311_181005.pdf	
2008-03-11	Benin	6,3648	2,4014	238	67	http://web.oie.int/wahis/reports/en_fup_0000006888_20080311_181005.pdf	
2008-03-11	Benin	6,4952	2,6182	16	16	http://web.oie.int/wahis/reports/en_fup_0000006888_20080311_181005.pdf	
2008-03-11	Benin	6,5415	2,5398	9	9	http://web.oie.int/wahis/reports/en_fup_0000006888_20080311_181005.pdf	
2008-03-12	Vietnam	9,3331	105,313	80	50	http://web.oie.int/wahis/reports/en_fup_0000006889_20080312_174732.pdf	
2008-03-12	Vietnam	9,104654	104,839648	188	134	http://web.oie.int/wahis/reports/en_fup_0000006889_20080312_174732.pdf	
2008-03-12	Vietnam	9,1353	105,1108	225	225	http://web.oie.int/wahis/reports/en_fup_0000006889_20080312_174732.pdf	
2008-03-12	Vietnam	9,11198	104,890706	2523	2523	http://web.oie.int/wahis/reports/en_fup_0000006889_20080312_174732.pdf	
2008-03-12	Vietnam	9,2027	105,3237	3550	3550	http://web.oie.int/wahis/reports/en_fup_0000006889_20080312_174732.pdf	
2008-03-12	Vietnam	9,0843	105,0743	40	40	http://web.oie.int/wahis/reports/en_fup_0000006889_20080312_174732.pdf	
2008-03-12	Vietnam	9,1501	105,0027	45	45	http://web.oie.int/wahis/reports/en_fup_0000006889_20080312_174732.pdf	
2008-03-12	Vietnam	9,1132	105,0751	7	7	http://web.oie.int/wahis/reports/en_fup_0000006889_20080312_174732.pdf	
2008-03-12	Turkey	41,7193	32,3923	13	13	http://web.oie.int/wahis/reports/en_fup_0000006890_20080312_143232.pdf	
2008-03-12	Turkey	41,524963	36,076722	25	20	http://web.oie.int/wahis/reports/en_fup_0000006890_20080312_143232.pdf	
2008-03-12	Turkey	41,058886	30,594703	20	19	http://web.oie.int/wahis/reports/en_fup_0000006890_20080312_143232.pdf	
2008-03-12	Turkey	41,299563	36,902944	4	4	http://web.oie.int/wahis/reports/en_fup_0000006890_20080312_143232.pdf	
2008-03-12	Turkey	41,898423	35,054491	13	13	http://web.oie.int/wahis/reports/en_fup_0000006890_20080312_143232.pdf	
2008-03-16	Bangladesh	24,333	88,91	13	13	http://web.oie.int/wahis/reports/en_fup_0000006904_20080316_184445.pdf	
2008-03-16	Bangladesh	24,333	88,91	10	10	http://web.oie.int/wahis/reports/en_fup_0000006904_20080316_184445.pdf	
2008-03-16	Bangladesh	23,84	90,25	12000	12000	http://web.oie.int/wahis/reports/en_fup_0000006904_20080316_184445.pdf	
2008-03-16	Bangladesh	23,8	90,35	880	880	http://web.oie.int/wahis/reports/en_fup_0000006904_20080316_184445.pdf	
2008-03-16	Bangladesh	24,333	88,91	90	90	http://web.oie.int/wahis/reports/en_fup_0000006904_20080316_184445.pdf	
2008-03-16	Bangladesh	23,68	90,55	212	212	http://web.oie.int/wahis/reports/en_fup_0000006904_20080316_184445.pdf	
2008-03-16	Bangladesh	23,91	90,3	200	200	http://web.oie.int/wahis/reports/en_fup_0000006904_20080316_184445.pdf	
2008-03-16	Bangladesh	23,79	90,29	319	319	http://web.oie.int/wahis/reports/en_fup_0000006904_20080316_184445.pdf	
2008-03-16	China (People's Rep. of)	39,1	121,7	NaN	1	http://web.oie.int/wahis/reports/en_fup_0000006905_20080316_184541.pdf	
2008-03-16	China (People's Rep. of)	35,6065	95,8881	NaN	533	http://web.oie.int/wahis/reports/en_fup_0000006905_20080316_184541.pdf	
2008-03-16	China (People's Rep. of)	31,9376	89,2637	NaN	2579	http://web.oie.int/wahis/reports/en_fup_0000006905_20080316_184541.pdf	
2008-03-16	China (People's Rep. of)	35,3008	96,4995	NaN	451	http://web.oie.int/wahis/reports/en_fup_0000006905_20080316_184541.pdf	
2008-03-16	China (People's Rep. of)	31,6319	88,3465	NaN	28	http://web.oie.int/wahis/reports/en_fup_0000006905_20080316_184541.pdf	
2008-03-16	China (People's Rep. of)	31,7338	87,2254	NaN	57	http://web.oie.int/wahis/reports/en_fup_0000006905_20080316_184541.pdf	
2008-03-19	Ukraine	45,52	34,24	173	173	http://web.oie.int/wahis/reports/en_fup_0000006909_20080319_125643.pdf	
2008-03-19	Ukraine	45,5	33,07	3	3	http://web.oie.int/wahis/reports/en_fup_0000006909_20080319_125643.pdf	
2008-03-19	Ukraine	,	,	NaN	8	http://web.oie.int/wahis/reports/en_fup_0000006909_20080319_125643.pdf	
2008-03-26	Turkey	40,869491	26,442036	22	22	http://web.oie.int/wahis/reports/en_fup_0000006914_20080328_174502.pdf	
2008-03-28	India	,	,	35525	35525	http://web.oie.int/wahis/reports/en_fup_0000006924_20080328_160319.pdf	
2008-03-28	India	25,3606	88,7228	261	261	http://web.oie.int/wahis/reports/en_fup_0000006924_20080328_160319.pdf	
2008-03-28	India	,	,	12194	12194	http://web.oie.int/wahis/reports/en_fup_0000006924_20080328_160319.pdf	
2008-03-28	India	,	23,2393	9592	9592	http://web.oie.int/wahis/reports/en_fup_0000006924_20080328_160319.pdf	
2008-03-28	India	23,4504	88,3484	1057	1057	http://web.oie.int/wahis/reports/en_fup_0000006924_20080328_160319.pdf	
2008-03-28	India	,	,	613	613	http://web.oie.int/wahis/reports/en_fup_0000006924_20080328_160319.pdf	
2008-03-28	India	,	,	3557	3557	http://web.oie.int/wahis/reports/en_fup_0000006924_20080328_160319.pdf	
2008-04-01	Vietnam	9,3331	105,313	80	50	http://web.oie.int/wahis/reports/en_fup_0000006929_20080403_174816.pdf	
2008-04-01	Vietnam	9,104654	104,839648	188	134	http://web.oie.int/wahis/reports/en_fup_0000006929_20080403_174816.pdf	
2008-04-01	Vietnam	9,1353	105,1108	225	225	http://web.oie.int/wahis/reports/en_fup_0000006929_20080403_174816.pdf	
2008-04-01	Vietnam	9,11198	104,890706	2523	2523	http://web.oie.int/wahis/reports/en_fup_0000006929_20080403_174816.pdf	
2008-04-01	Vietnam	9,2027	105,3237	3550	3550	http://web.oie.int/wahis/reports/en_fup_0000006929_20080403_174816.pdf	
2008-04-01	Vietnam	9,0843	105,0743	40	40	http://web.oie.int/wahis/reports/en_fup_0000006929_20080403_174816.pdf	
2008-04-01	Vietnam	9,1501	105,0027	45	45	http://web.oie.int/wahis/reports/en_fup_0000006929_20080403_174816.pdf	
2008-04-01	Vietnam	9,1132	105,0751	7	7	http://web.oie.int/wahis/reports/en_fup_0000006929_20080403_174816.pdf	
2008-04-04	Korea (Rep. of)	35,4948	126,5912	NaN	2380	http://web.oie.int/wahis/reports/en_fup_0000006938_20080404_121508.pdf	
2008-04-04	Vietnam	20,1803	105,3851	579	6	http://web.oie.int/wahis/reports/en_fup_0000006939_20080404_122908.pdf	
2008-04-07	Korea (Rep. of)	35,4948	126,5912	2380	2380	http://web.oie.int/wahis/reports/en_fup_0000006943_20080407_151920.pdf	
2008-04-07	Korea (Rep. of)	35,3922	126,4529	6000	6000	http://web.oie.int/wahis/reports/en_fup_0000006943_20080407_151920.pdf	
2008-04-07	China (People's Rep. of)	39,1	121,7	NaN	1	http://web.oie.int/wahis/reports/en_fup_0000006945_20080408_163216.pdf	
2008-04-07	China (People's Rep. of)	35,6065	95,8881	NaN	533	http://web.oie.int/wahis/reports/en_fup_0000006945_20080408_163216.pdf	
2008-04-07	China (People's Rep. of)	31,9376	89,2637	NaN	2579	http://web.oie.int/wahis/reports/en_fup_0000006945_20080408_163216.pdf	
2008-04-07	China (People's Rep. of)	35,3008	96,4995	NaN	451	http://web.oie.int/wahis/reports/en_fup_0000006945_20080408_163216.pdf	
2008-04-07	China (People's Rep. of)	31,6319	88,3465	NaN	28	http://web.oie.int/wahis/reports/en_fup_0000006945_20080408_163216.pdf	
2008-04-07	China (People's Rep. of)	31,7338	87,2254	NaN	57	http://web.oie.int/wahis/reports/en_fup_0000006945_20080408_163216.pdf	
2008-04-08	India	,	,	35525	35525	http://web.oie.int/wahis/reports/en_fup_0000006951_20080409_152051.pdf	
2008-04-08	India	25,3606	88,7228	261	261	http://web.oie.int/wahis/reports/en_fup_0000006951_20080409_152051.pdf	
2008-04-08	India	,	,	12194	12194	http://web.oie.int/wahis/reports/en_fup_0000006951_20080409_152051.pdf	
2008-04-08	India	23,4504	88,3484	1057	1057	http://web.oie.int/wahis/reports/en_fup_0000006951_20080409_152051.pdf	
2008-04-08	India	,	23,2393	9592	9592	http://web.oie.int/wahis/reports/en_fup_0000006951_20080409_152051.pdf	
2008-04-08	India	,	23,8018	41500	41500	http://web.oie.int/wahis/reports/en_fup_0000006951_20080409_152051.pdf	
2008-04-08	India	23,249	87,0806	400	400	http://web.oie.int/wahis/reports/en_fup_0000006951_20080409_152051.pdf	
2008-04-11	Russia	45,216666	39,685555	18	18	http://web.oie.int/wahis/reports/en_fup_0000006957_20080411_155116.pdf	
2008-04-11	Russia	44,394333	41,0275	8	8	http://web.oie.int/wahis/reports/en_fup_0000006957_20080411_155116.pdf	
2008-04-11	Russia	46,104333	38,258333	3	3	http://web.oie.int/wahis/reports/en_fup_0000006957_20080411_155116.pdf	
2008-04-11	Russia	55,2	36,48	17	17	http://web.oie.int/wahis/reports/en_fup_0000006957_20080411_155116.pdf	
2008-04-11	Russia	56,73	37,55	62	62	http://web.oie.int/wahis/reports/en_fup_0000006957_20080411_155116.pdf	
2008-04-11	Russia	55,73	36,86	17	17	http://web.oie.int/wahis/reports/en_fup_0000006957_20080411_155116.pdf	
2008-04-11	Russia	55,37	36,74	31	31	http://web.oie.int/wahis/reports/en_fup_0000006957_20080411_155116.pdf	
2008-04-11	Russia	55,43	37,75	13	13	http://web.oie.int/wahis/reports/en_fup_0000006957_20080411_155116.pdf	
2008-04-14	Turkey	40,869491	26,442036	22	22	http://web.oie.int/wahis/reports/en_fup_0000006960_20080414_181819.pdf	
2008-04-15	Korea (Rep. of)	35,4948	126,5912	2380	2380	http://web.oie.int/wahis/reports/en_fup_0000006963_20080415_182025.pdf	
2008-04-15	Korea (Rep. of)	35,3922	126,4529	6000	6000	http://web.oie.int/wahis/reports/en_fup_0000006963_20080415_182025.pdf	
2008-04-15	Korea (Rep. of)	35,3659	126,4838	200	200	http://web.oie.int/wahis/reports/en_fup_0000006963_20080415_182025.pdf	
2008-04-15	Korea (Rep. of)	35,384689	126,435359	430	430	http://web.oie.int/wahis/reports/en_fup_0000006963_20080415_182025.pdf	
2008-04-15	Korea (Rep. of)	35,500584	126,590428	12	12	http://web.oie.int/wahis/reports/en_fup_0000006963_20080415_182025.pdf	
2008-04-15	Korea (Rep. of)	35,510755	126,592816	15	15	http://web.oie.int/wahis/reports/en_fup_0000006963_20080415_182025.pdf	
2008-04-15	Korea (Rep. of)	35,511409	126,593017	60	60	http://web.oie.int/wahis/reports/en_fup_0000006963_20080415_182025.pdf	
2008-04-15	Korea (Rep. of)	35,502411	126,584999	8	8	http://web.oie.int/wahis/reports/en_fup_0000006963_20080415_182025.pdf	
2008-04-20	Myanmar	17,9069	96,5233	400	400	http://web.oie.int/wahis/reports/en_fup_0000006985_20080420_181954.pdf	
2008-04-20	Myanmar	21,1339	99,797	2058	2058	http://web.oie.int/wahis/reports/en_fup_0000006985_20080420_181954.pdf	
2008-04-23	Vietnam	9,3331	105,313	80	50	http://web.oie.int/wahis/reports/en_fup_0000006994_20080423_174854.pdf	
2008-04-23	Vietnam	9,104654	104,839648	188	134	http://web.oie.int/wahis/reports/en_fup_0000006994_20080423_174854.pdf	
2008-04-23	Vietnam	9,1353	105,1108	225	225	http://web.oie.int/wahis/reports/en_fup_0000006994_20080423_174854.pdf	
2008-04-23	Vietnam	9,11198	104,890706	2523	2523	http://web.oie.int/wahis/reports/en_fup_0000006994_20080423_174854.pdf	
2008-04-23	Vietnam	9,2027	105,3237	3550	3550	http://web.oie.int/wahis/reports/en_fup_0000006994_20080423_174854.pdf	
2008-04-23	Vietnam	9,0843	105,0743	40	40	http://web.oie.int/wahis/reports/en_fup_0000006994_20080423_174854.pdf	
2008-04-23	Vietnam	9,1501	105,0027	45	45	http://web.oie.int/wahis/reports/en_fup_0000006994_20080423_174854.pdf	
2008-04-23	Vietnam	9,1132	105,0751	7	7	http://web.oie.int/wahis/reports/en_fup_0000006994_20080423_174854.pdf	
2008-05-01	India	,	,	35525	35525	http://web.oie.int/wahis/reports/en_fup_0000006995_20080501_115808.pdf	
2008-05-01	India	25,3606	88,7228	261	261	http://web.oie.int/wahis/reports/en_fup_0000006995_20080501_115808.pdf	
2008-05-01	India	,	,	12194	12194	http://web.oie.int/wahis/reports/en_fup_0000006995_20080501_115808.pdf	
2008-05-01	India	23,4504	88,3484	1057	1057	http://web.oie.int/wahis/reports/en_fup_0000006995_20080501_115808.pdf	
2008-05-01	India	,	23,2393	9592	9592	http://web.oie.int/wahis/reports/en_fup_0000006995_20080501_115808.pdf	
2008-05-01	India	,	,	613	613	http://web.oie.int/wahis/reports/en_fup_0000006995_20080501_115808.pdf	
2008-05-01	India	,	,	3557	3557	http://web.oie.int/wahis/reports/en_fup_0000006995_20080501_115808.pdf	
2008-04-24	Bangladesh	24,333	88,91	13	13	http://web.oie.int/wahis/reports/en_fup_0000006999_20080424_142725.pdf	
2008-04-24	Bangladesh	24,333	88,91	10	10	http://web.oie.int/wahis/reports/en_fup_0000006999_20080424_142725.pdf	
2008-04-24	Bangladesh	23,84	90,25	12000	12000	http://web.oie.int/wahis/reports/en_fup_0000006999_20080424_142725.pdf	
2008-04-24	Bangladesh	23,8	90,35	880	880	http://web.oie.int/wahis/reports/en_fup_0000006999_20080424_142725.pdf	
2008-04-24	Bangladesh	24,333	88,91	90	90	http://web.oie.int/wahis/reports/en_fup_0000006999_20080424_142725.pdf	
2008-04-24	Bangladesh	23,68	90,55	212	212	http://web.oie.int/wahis/reports/en_fup_0000006999_20080424_142725.pdf	
2008-04-24	Bangladesh	23,91	90,3	200	200	http://web.oie.int/wahis/reports/en_fup_0000006999_20080424_142725.pdf	
2008-04-24	Bangladesh	23,79	90,29	319	319	http://web.oie.int/wahis/reports/en_fup_0000006999_20080424_142725.pdf	
2008-04-30	Benin	6,4612	2,6417	33	33	http://web.oie.int/wahis/reports/en_fup_0000007010_20080501_115627.pdf	
2008-04-30	Benin	6,5075	2,5923	55	55	http://web.oie.int/wahis/reports/en_fup_0000007010_20080501_115627.pdf	
2008-04-30	Benin	6,3648	2,4014	238	67	http://web.oie.int/wahis/reports/en_fup_0000007010_20080501_115627.pdf	
2008-04-30	Benin	6,4952	2,6182	16	16	http://web.oie.int/wahis/reports/en_fup_0000007010_20080501_115627.pdf	
2008-04-30	Benin	6,5415	2,5398	9	9	http://web.oie.int/wahis/reports/en_fup_0000007010_20080501_115627.pdf	
2008-05-09	Japan	40,1939	140,4549	NaN	4	http://web.oie.int/wahis/reports/en_fup_0000007014_20080509_181651.pdf	
2008-05-09	Japan	43,3351	145,2115	NaN	1	http://web.oie.int/wahis/reports/en_fup_0000007014_20080509_181651.pdf	
2008-05-11	Saudi Arabia	21,0951	45,8013	NaN	0	http://web.oie.int/wahis/reports/en_fup_0000007017_20080511_111709.pdf	
2008-05-11	Saudi Arabia	21,0951	45,8013	NaN	0	http://web.oie.int/wahis/reports/en_fup_0000007017_20080511_111709.pdf	
2008-05-11	Saudi Arabia	21,0951	45,8013	NaN	0	http://web.oie.int/wahis/reports/en_fup_0000007017_20080511_111709.pdf	
2008-05-11	Saudi Arabia	24,1483	47,305	1500	1500	http://web.oie.int/wahis/reports/en_fup_0000007017_20080511_111709.pdf	
2008-05-11	Saudi Arabia	24,27565	46,18193	NaN	NaN	http://web.oie.int/wahis/reports/en_fup_0000007017_20080511_111709.pdf	
2008-05-11	Saudi Arabia	24,47678	46,3834	NaN	0	http://web.oie.int/wahis/reports/en_fup_0000007017_20080511_111709.pdf	
2008-05-11	Saudi Arabia	24,1483	47,305	NaN	NaN	http://web.oie.int/wahis/reports/en_fup_0000007017_20080511_111709.pdf	
2008-05-11	Saudi Arabia	24,28607	46,23004	NaN	NaN	http://web.oie.int/wahis/reports/en_fup_0000007017_20080511_111709.pdf	
2008-04-11	Poland	52,61	19,46	1025	60	http://web.oie.int/wahis/reports/en_fup_0000007023_20080411_183134.pdf	
2008-04-11	Poland	52,6	19,46	3220	300	http://web.oie.int/wahis/reports/en_fup_0000007023_20080411_183134.pdf	
2008-04-11	Poland	52,61	19,43	13	2	http://web.oie.int/wahis/reports/en_fup_0000007023_20080411_183134.pdf	
2008-04-11	Poland	52,974	19,901	NaN	610	http://web.oie.int/wahis/reports/en_fup_0000007023_20080411_183134.pdf	
2008-04-11	Poland	52,9897	19,9325	NaN	209	http://web.oie.int/wahis/reports/en_fup_0000007023_20080411_183134.pdf	
2008-04-11	Poland	54,133	20,083	18	NaN	http://web.oie.int/wahis/reports/en_fup_0000007023_20080411_183134.pdf	
2008-04-11	Poland	54,102	19,996	NaN	30	http://web.oie.int/wahis/reports/en_fup_0000007023_20080411_183134.pdf	
2008-04-11	Poland	54,102	19,996	NaN	7	http://web.oie.int/wahis/reports/en_fup_0000007023_20080411_183134.pdf	
2008-03-31	Romania	44,8848	29,1311	31	31	http://web.oie.int/wahis/reports/en_fup_0000007025_20080331_184016.pdf	
2008-04-08	Israel	32,5195133375	34,9647465364	12	12	http://web.oie.int/wahis/reports/en_fup_0000007027_20080408_184659.pdf	
2008-05-12	United Kingdom	52,34929	1,02578	350	200	http://web.oie.int/wahis/reports/en_fup_0000007028_20080512_112233.pdf	
2008-05-12	United Kingdom	52,39228	0,86437	3	0	http://web.oie.int/wahis/reports/en_fup_0000007028_20080512_112233.pdf	
2008-05-13	Japan	40,1939	140,4549	NaN	4	http://web.oie.int/wahis/reports/en_fup_0000007029_20080513_114109.pdf	
2008-05-13	Japan	43,3351	145,2115	NaN	1	http://web.oie.int/wahis/reports/en_fup_0000007029_20080513_114109.pdf	
2008-05-13	Japan	44,0549	143,5437	NaN	1	http://web.oie.int/wahis/reports/en_fup_0000007029_20080513_114109.pdf	
2008-06-03	India	,	,	35525	35525	http://web.oie.int/wahis/reports/en_fup_0000007033_20080603_155412.pdf	
2008-06-03	India	25,3606	88,7228	261	261	http://web.oie.int/wahis/reports/en_fup_0000007033_20080603_155412.pdf	
2008-06-03	India	,	,	12194	12194	http://web.oie.int/wahis/reports/en_fup_0000007033_20080603_155412.pdf	
2008-06-03	India	,	23,2393	9592	9592	http://web.oie.int/wahis/reports/en_fup_0000007033_20080603_155412.pdf	
2008-06-03	India	23,4504	88,3484	1057	1057	http://web.oie.int/wahis/reports/en_fup_0000007033_20080603_155412.pdf	
2008-06-03	India	,	,	3557	3557	http://web.oie.int/wahis/reports/en_fup_0000007033_20080603_155412.pdf	
2008-06-03	India	,	,	613	613	http://web.oie.int/wahis/reports/en_fup_0000007033_20080603_155412.pdf	
2008-05-20	Korea (Rep. of)	35,4948	126,5912	2380	2380	http://web.oie.int/wahis/reports/en_fup_0000007050_20080521_174453.pdf	
2008-05-20	Korea (Rep. of)	35,3922	126,4529	6000	6000	http://web.oie.int/wahis/reports/en_fup_0000007050_20080521_174453.pdf	
2008-05-20	Korea (Rep. of)	35,3659	126,4838	200	200	http://web.oie.int/wahis/reports/en_fup_0000007050_20080521_174453.pdf	
2008-05-20	Korea (Rep. of)	35,384689	126,435359	430	430	http://web.oie.int/wahis/reports/en_fup_0000007050_20080521_174453.pdf	
2008-05-20	Korea (Rep. of)	35,500464	127,000087	8	8	http://web.oie.int/wahis/reports/en_fup_0000007050_20080521_174453.pdf	
2008-05-20	Korea (Rep. of)	35,510755	126,592816	15	15	http://web.oie.int/wahis/reports/en_fup_0000007050_20080521_174453.pdf	
2008-05-20	Korea (Rep. of)	35,500584	126,590428	12	12	http://web.oie.int/wahis/reports/en_fup_0000007050_20080521_174453.pdf	
2008-05-20	Korea (Rep. of)	35,511409	126,593017	60	60	http://web.oie.int/wahis/reports/en_fup_0000007050_20080521_174453.pdf	
2008-05-21	Japan	40,1939	140,4549	NaN	4	http://web.oie.int/wahis/reports/en_fup_0000007052_20080521_174300.pdf	
2008-05-21	Japan	43,3351	145,2115	NaN	1	http://web.oie.int/wahis/reports/en_fup_0000007052_20080521_174300.pdf	
2008-05-21	Japan	44,0549	143,5437	NaN	1	http://web.oie.int/wahis/reports/en_fup_0000007052_20080521_174300.pdf	
2008-06-01	Japan	40,2528	140,5333	NaN	1	http://web.oie.int/wahis/reports/en_fup_0000007082_20080602_170028.pdf	
2008-06-01	Japan	40,1939	140,4549	NaN	4	http://web.oie.int/wahis/reports/en_fup_0000007082_20080602_170028.pdf	
2008-06-01	Japan	43,3351	145,2115	NaN	1	http://web.oie.int/wahis/reports/en_fup_0000007082_20080602_170028.pdf	
2008-06-01	Japan	44,0549	143,5437	NaN	1	http://web.oie.int/wahis/reports/en_fup_0000007082_20080602_170028.pdf	
2008-06-01	Japan	40,283	140,5627	NaN	1	http://web.oie.int/wahis/reports/en_fup_0000007082_20080602_170028.pdf	
2008-06-11	Bangladesh	24,333	88,91	13	13	http://web.oie.int/wahis/reports/en_fup_0000007107_20080611_121734.pdf	
2008-06-11	Bangladesh	24,333	88,91	10	10	http://web.oie.int/wahis/reports/en_fup_0000007107_20080611_121734.pdf	
2008-06-11	Bangladesh	23,84	90,25	12000	12000	http://web.oie.int/wahis/reports/en_fup_0000007107_20080611_121734.pdf	
2008-06-11	Bangladesh	23,8	90,35	880	880	http://web.oie.int/wahis/reports/en_fup_0000007107_20080611_121734.pdf	
2008-06-11	Bangladesh	23,91	90,3	200	200	http://web.oie.int/wahis/reports/en_fup_0000007107_20080611_121734.pdf	
2008-06-11	Bangladesh	23,68	90,55	212	212	http://web.oie.int/wahis/reports/en_fup_0000007107_20080611_121734.pdf	
2008-06-11	Bangladesh	24,333	88,91	90	90	http://web.oie.int/wahis/reports/en_fup_0000007107_20080611_121734.pdf	
2008-06-11	Bangladesh	23,79	90,29	319	319	http://web.oie.int/wahis/reports/en_fup_0000007107_20080611_121734.pdf	
2008-06-13	United Kingdom	52,068843	1,470215	15000	10000	http://web.oie.int/wahis/reports/en_fup_0000007119_20080613_163206.pdf	
2008-06-17	Pakistan	34,404	73,121	100	100	http://web.oie.int/wahis/reports/en_fup_0000007125_20080617_121359.pdf	
2008-06-17	Pakistan	33,651	72,968	20	18	http://web.oie.int/wahis/reports/en_fup_0000007125_20080617_121359.pdf	
2008-06-17	Pakistan	33,72	73,06	5	1	http://web.oie.int/wahis/reports/en_fup_0000007125_20080617_121359.pdf	
2008-06-17	Pakistan	33,72	73,06	4	3	http://web.oie.int/wahis/reports/en_fup_0000007125_20080617_121359.pdf	
2008-06-17	Pakistan	34,03	71,49	91	64	http://web.oie.int/wahis/reports/en_fup_0000007125_20080617_121359.pdf	
2008-06-17	Pakistan	34,03	71,49	90	60	http://web.oie.int/wahis/reports/en_fup_0000007125_20080617_121359.pdf	
2008-06-17	Pakistan	34,03	71,49	10	6	http://web.oie.int/wahis/reports/en_fup_0000007125_20080617_121359.pdf	
2008-06-17	Pakistan	34,03	71,49	2	2	http://web.oie.int/wahis/reports/en_fup_0000007125_20080617_121359.pdf	
2008-04-25	Thailand	16,50175	100,4737	30	30	http://web.oie.int/wahis/reports/en_fup_0000007142_20080425_175248.pdf	
2008-04-25	Thailand	15,9052	100,299	4085	4085	http://web.oie.int/wahis/reports/en_fup_0000007142_20080425_175248.pdf	
2008-07-14	Vietnam	9,3331	105,313	80	50	http://web.oie.int/wahis/reports/en_fup_0000007188_20080714_174951.pdf	
2008-07-14	Vietnam	9,104654	104,839648	188	134	http://web.oie.int/wahis/reports/en_fup_0000007188_20080714_174951.pdf	
2008-07-14	Vietnam	9,1353	105,1108	225	225	http://web.oie.int/wahis/reports/en_fup_0000007188_20080714_174951.pdf	
2008-07-14	Vietnam	9,11198	104,890706	2523	2523	http://web.oie.int/wahis/reports/en_fup_0000007188_20080714_174951.pdf	
2008-07-14	Vietnam	9,2027	105,3237	3550	3550	http://web.oie.int/wahis/reports/en_fup_0000007188_20080714_174951.pdf	
2008-07-14	Vietnam	9,0843	105,0743	40	40	http://web.oie.int/wahis/reports/en_fup_0000007188_20080714_174951.pdf	
2008-07-14	Vietnam	9,1501	105,0027	45	45	http://web.oie.int/wahis/reports/en_fup_0000007188_20080714_174951.pdf	
2008-07-14	Vietnam	9,1132	105,0751	7	7	http://web.oie.int/wahis/reports/en_fup_0000007188_20080714_174951.pdf	
2008-07-14	China (People's Rep. of)	22,29	112,5	3873	3873	http://web.oie.int/wahis/reports/en_fup_0000007195_20080714_150103.pdf	
2008-07-14	India	,	,	35525	35525	http://web.oie.int/wahis/reports/en_fup_0000007196_20080716_164357.pdf	
